# comment: .
# curie_map:
#   CL: http://purl.obolibrary.org/obo/CL_
#   GO: http://purl.obolibrary.org/obo/GO_
#   LMHA: http://purl.obolibrary.org/obo/LMHA_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   dc: http://purl.org/dc/elements/1.1/
#   dcterms: http://purl.org/dc/terms/
#   foaf: http://xmlns.com/foaf/0.1/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   sio: http://semanticscience.org/resource/SIO_
#   skos: http://www.w3.org/2004/02/skos/core#
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2021-06-30'
# mapping_tool: https://github.com/cmungall/rdf_matcher
# object_match_field: oio:hasDbXref
# object_source: CL
# subject_match_field: oio:hasDbXref
# subject_source: LMHA
subject_id	subject_label	subject_category	predicate_id	object_id	object_label	object_category	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
LMHA:00182	macrophage	Cell	owl:equivalentClass	CL:0000235	macrophage	cell	Lexical	LMHA	CL	rdf_matcher	0.9784227138135616	oio:hasDbXref	dc:identifier	CL:0000235	.
LMHA:00256	neutrophil	Cell	owl:equivalentClass	CL:0000775	neutrophil	cell	Lexical	LMHA	CL	rdf_matcher	0.9783931105961349	oio:hasDbXref	dc:identifier	CL:0000775	.
LMHA:00457	terminal bronchiolar epithelium	AnatomicalStructure	owl:equivalentClass	UBERON:0001958	terminal bronchiole epithelium	uberon	Lexical	LMHA	UBERON	rdf_matcher	0.5000053667239186	oio:hasDbXref	oio:hasDbXref	FMA:62794	.
LMHA:00140	respiratory bronchiole	AnatomicalStructure	owl:equivalentClass	UBERON:0002188	respiratory bronchiole	uberon	Lexical	LMHA	UBERON	rdf_matcher	0.651150898831554	rdfs:label	rdfs:label	respiratory bronchiole	.
LMHA:00393	vascular smooth muscle	AnatomicalSystem	owl:equivalentClass	UBERON:0004237	blood vessel smooth muscle	uberon	Lexical	LMHA	UBERON	rdf_matcher	0.978477266835272	oio:hasDbXref	dc:identifier	UBERON:0004237	.
LMHA:00437	nuocyte	Cell	owl:equivalentClass	CL:0001069	group 2 innate lymphoid cell	cell	Lexical	LMHA	CL	rdf_matcher	0.4482500673294303	rdfs:label	oio:hasExactSynonym	nuocyte	.
LMHA:00437	nuocyte	Cell	owl:equivalentClass	CL:0002089	group 2 innate lymphoid cell, mouse	cell	Lexical	LMHA	CL	rdf_matcher	0.957722631802014	oio:hasDbXref	dc:identifier	CL:0002089	.
LMHA:00090	basophil	Cell	owl:equivalentClass	CL:0000767	basophil	cell	Lexical	LMHA	CL	rdf_matcher	0.9784060456032034	oio:hasDbXref	dc:identifier	CL:0000767	.
LMHA:00804	arterial endothelial cell	Cell	owl:equivalentClass	CL:1000413	endothelial cell of artery	cell	Lexical	LMHA	CL	rdf_matcher	0.6190472077759835	rdfs:label	oio:hasExactSynonym	arterial endothelial cell	.

